state,latitude,longitude,county
RI,41.45,-71.51,Washington
RI,41.45,-71.51,Washington
RI,41.47,-71.52,Washington
RI,41.39,-71.48,Washington
RI,41.45,-71.5,Washington
RI,41.71,-71.26,Bristol
RI,41.7,-71.42,Kent
RI,41.7,-71.42,Kent
RI,41.7,-71.42,Kent
RI,41.7,-71.42,Kent
RI,41.37,-71.81,Washington
RI,41.5,-71.59,Washington
RI,41.69,-71.51,Kent
RI,41.45,-71.7,Washington
RI,41.99,-71.5,Providence
RI,41.95,-71.55,Providence
RI,41.52,-71.67,Washington
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.82,-71.41,Providence
RI,41.76,-71.48,Providence
RI,41.86,-71.45,Providence
RI,41.82,-71.41,Providence
RI,41.8,-71.35,Providence
RI,41.77,-71.35,Providence
RI,41.84,-71.35,Providence
RI,41.9,-71.53,Providence
RI,41.82,-71.41,Providence
RI,41.81,-71.46,Providence
RI,41.76,-71.48,Providence
RI,41.76,-71.48,Providence
RI,41.82,-71.41,Providence
NH,42.86,-71.61,Hills
NH,43,-71.34,Rockingham
NH,42.73,-71.66,Hills
NH,43.07,-71.27,Rockingham
NH,42.95,-71.25,Rockingham
NH,43.14,-71.21,Rockingham
NH,42.89,-71.28,Rockingham
NH,43.05,-71.27,Rockingham
NH,42.88,-71.27,Rockingham
NH,43.03,-71.07,Rockingham
NH,42.98,-71.8,Hills
NH,42.99,-71.14,Rockingham
NH,43.01,-71.6,Hills
NH,43.1,-71.59,Merrimack
NH,42.95,-71.85,Hills
NH,42.76,-71.79,Hills
NH,42.73,-71.58,Hills
NH,42.76,-71.43,Hills
NH,42.83,-71.46,Hills
NH,42.85,-71.36,Rockingham
NH,42.86,-71.48,Hills
NH,42.83,-71.66,Hills
NH,42.9,-71.66,Hills
NH,42.74,-71.49,Hills
NH,42.74,-71.49,Hills
NH,42.74,-71.49,Hills
NH,42.74,-71.49,Hills
NH,42.74,-71.49,Hills
NH,42.96,-71.68,Hills
NH,42.75,-71.85,Hills
NH,42.83,-71.22,Rockingham
NH,42.73,-71.31,Hills
NH,43.03,-71.17,Rockingham
NH,42.78,-71.2,Rockingham
NH,42.9,-71.75,Hills
NH,42.81,-71.83,Hills
NH,42.84,-71.73,Hills
NH,42.8,-71.3,Rockingham
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,43.09,-71.45,Merrimack
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,42.99,-71.45,Hills
NH,42.95,-71.5,Hills
NH,42.99,-71.45,Hills
NH,43.95,-71.5,Grafton
NH,43.43,-71.82,Merrimack
NH,43.69,-71.63,Grafton
NH,43.33,-71.29,Belknap
NH,43.44,-71.47,Belknap
NH,43.27,-71.96,Merrimack
NH,43.6,-71.74,Grafton
NH,43.86,-71.63,Grafton
NH,43.33,-71.56,Merrimack
NH,43.33,-71.23,Belknap
NH,43.7,-71.22,Belknap
NH,43.83,-71.47,Carroll
NH,43.22,-71.71,Merrimack
NH,43.52,-71.86,Merrimack
NH,43.48,-71.76,Merrimack
NH,43.4,-71.94,Merrimack
NH,43.22,-71.33,Merrimack
NH,43.45,-71.66,Merrimack
NH,43.42,-71.41,Belknap
NH,43.98,-71.9,Grafton
NH,43.55,-71.94,Grafton
NH,43.69,-71.8,Grafton
NH,43.17,-71.81,Merrimack
NH,43.52,-71.7,Merrimack
NH,43.12,-71.92,Hills
NH,43.73,-71.58,Grafton
NH,43.56,-71.48,Belknap
NH,43.56,-71.48,Belknap
NH,43.53,-71.38,Belknap
NH,44.04,-71.67,Grafton
NH,43.47,-71.56,Belknap
NH,43.65,-71.5,Belknap
NH,43.75,-71.39,Carroll
NH,43.32,-72.03,Merrimack
NH,43.6,-71.65,Belknap
NH,43.41,-71.98,Merrimack
NH,43.25,-71.39,Merrimack
NH,43.86,-71.38,Carroll
NH,43.36,-71.94,Merrimack
NH,43.19,-71.15,Rockingham
NH,44.01,-71.73,Grafton
NH,43.3,-71.33,Merrimack
NH,43.73,-71.69,Grafton
NH,43.8,-71.81,Grafton
NH,43.38,-71.71,Merrimack
NH,43.48,-71.58,Belknap
NH,43.29,-72,Merrimack
NH,43.31,-71.92,Merrimack
NH,43.86,-71.8,Grafton
NH,43.13,-71.45,Merrimack
NH,43.44,-71.58,Belknap
NH,43.28,-71.81,Merrimack
NH,43.92,-71.89,Grafton
NH,43.17,-72.09,Sullivan
NH,43.1,-71.73,Hills
NH,43.87,-71.91,Grafton
NH,43.49,-72.03,Sullivan
NH,43.93,-71.62,Grafton
NH,43.45,-71.91,Merrimack
NH,43.5,-71.49,Belknap
NH,43.11,-71.1,Rockingham
NH,43.13,-71.12,Rockingham
NH,43.97,-71.68,Grafton
NH,43.44,-71.58,Belknap
NH,43.44,-71.58,Belknap
NH,43.23,-71.56,Merrimack
NH,43.23,-71.56,Merrimack
NH,43.23,-71.56,Merrimack
NH,43.13,-71.54,Merrimack
NH,43.23,-71.56,Merrimack
NH,43.28,-71.46,Merrimack
NH,42.95,-72.29,Cheshire
NH,42.95,-72.29,Cheshire
NH,43.03,-71.94,Hills
NH,42.81,-72.44,Cheshire
NH,43,-71.93,Hills
NH,42.88,-72.46,Cheshire
NH,42.91,-72.06,Cheshire
NH,43.01,-72.21,Cheshire
NH,42.86,-72.28,Cheshire
NH,42.78,-72.15,Cheshire
NH,43.05,-72.26,Cheshire
NH,42.96,-71.98,Hills
NH,42.95,-72.1,Cheshire
NH,42.78,-72.48,Cheshire
NH,42.81,-72.02,Cheshire
NH,42.9,-72.21,Cheshire
NH,43.11,-72.2,Cheshire
NH,42.99,-72.12,Cheshire
NH,42.87,-71.96,Hills
NH,42.75,-72.01,Cheshire
NH,42.9,-72.4,Cheshire
NH,43.08,-72.1,Cheshire
NH,42.83,-72.18,Cheshire
NH,42.87,-72.51,Cheshire
NH,42.96,-72.45,Cheshire
NH,42.85,-71.96,Hills
NH,42.87,-72.32,Cheshire
NH,42.77,-72.38,Cheshire
NH,44.31,-71.76,Grafton
NH,44.48,-71.25,Coos
NH,44.28,-71.68,Grafton
NH,44.34,-71.55,Coos
NH,44.89,-71.49,Coos
NH,44.78,-71.13,Coos
NH,44.22,-71.74,Grafton
NH,44.39,-71.18,Coos
NH,44.59,-71.51,Coos
NH,44.41,-71.47,Coos
NH,44.48,-71.56,Coos
NH,44.21,-71.9,Grafton
NH,44.23,-71.78,Grafton
NH,44.57,-71.18,Coos
NH,44.27,-71.3,CoÃƒÂ¶s
NH,44.76,-71.58,Coos
NH,45.05,-71.39,Coos
NH,44.37,-71.25,Coos
NH,44.3,-71.5,Coos
NH,44.95,-71.49,CoÃƒÂ¶s
NH,44.37,-71.61,Coos
NH,43.21,-72.29,Sullivan
NH,43.15,-72.36,Cheshire
NH,43.23,-72.42,Sullivan
NH,43.12,-72.39,Cheshire
NH,43.23,-72.21,Sullivan
NH,43.18,-72.32,Sullivan
NH,43.08,-72.43,Cheshire
NH,43.14,-72.44,Cheshire
NH,44.16,-71.96,Grafton
NH,43.64,-72.01,Grafton
NH,43.37,-72.33,Sullivan
NH,43.48,-72.32,Sullivan
NH,43.49,-72.27,Sullivan
NH,43.64,-72.14,Grafton
NH,43.57,-72.11,Grafton
NH,43.71,-72.19,Grafton
NH,43.42,-72.07,Sullivan
NH,43.3,-72.14,Sullivan
NH,43.48,-72.13,Sullivan
NH,43.37,-72.14,Sullivan
NH,43.7,-72.27,Grafton
NH,43.63,-72.25,Grafton
NH,44.03,-72.06,Grafton
NH,43.63,-72.25,Grafton
NH,43.8,-72.15,Grafton
NH,43.83,-72.1,Grafton
NH,43.52,-72.27,Sullivan
NH,44.28,-72.01,Grafton
NH,43.37,-72.17,Sullivan
NH,44.09,-71.99,Grafton
NH,43.89,-72.06,Grafton
NH,43.96,-72.08,Grafton
NH,44,-72,Grafton
NH,43.53,-72.35,Sullivan
NH,43.38,-72.08,Sullivan
NH,43.62,-72.29,Grafton
NH,44.14,-72.02,Grafton
NH,43.05,-70.78,Rockingham
NH,43.05,-70.78,Rockingham
NH,43.05,-70.78,Rockingham
NH,43.05,-70.78,Rockingham
NH,43.23,-70.82,Rockingham
NH,43.45,-71.21,Belknap
NH,43.48,-71.24,Belknap
NH,42.83,-71.14,Rockingham
NH,44.08,-71.27,Carroll
NH,43.97,-71.04,Carroll
NH,43.76,-71.12,Carroll
NH,43.26,-71.11,Strafford
NH,43.71,-71.25,Carroll
NH,43.89,-71.24,Carroll
NH,43.97,-71.12,Carroll
NH,42.91,-71.12,Rockingham
NH,43.19,-70.87,Strafford
NH,43.19,-70.87,Strafford
NH,43.19,-70.87,Strafford
NH,43.17,-70.93,Strafford
NH,43.13,-70.92,Strafford
NH,43.22,-71.04,Strafford
NH,42.88,-71.13,Rockingham
NH,42.92,-71.01,Rockingham
NH,43.64,-71,Carroll
NH,43.9,-71.06,Carroll
NH,42.97,-70.94,Rockingham
NH,43.4,-71.07,Strafford
NH,43.81,-71.03,Carroll
NH,43.43,-71.34,Belknap
NH,44.1,-71.17,Carroll
NH,43.3,-70.97,Strafford
NH,43.03,-70.83,Rockingham
NH,42.87,-71.18,Rockingham
NH,42.94,-70.82,Rockingham
NH,42.94,-70.82,Rockingham
NH,42.91,-70.86,Rockingham
NH,44.15,-71.06,Carroll
NH,44.14,-71.18,Carroll
NH,44.06,-71.06,Carroll
NH,42.93,-71.05,Rockingham
NH,43.89,-71.14,Carroll
NH,43.69,-71.28,Carroll
NH,43.4,-70.98,Strafford
NH,43.5,-70.97,Strafford
NH,43.63,-71.28,Carroll
NH,43.05,-70.72,Rockingham
NH,43.43,-71.17,Strafford
NH,43.03,-70.93,Rockingham
NH,43.07,-70.94,Rockingham
NH,42.86,-71.03,Rockingham
NH,42.86,-71.04,Rockingham
NH,44.05,-71.12,Carroll
NH,43.1,-71.01,Strafford
NH,42.97,-70.83,Rockingham
NH,43.68,-71.11,Carroll
NH,42.83,-71.09,Rockingham
NH,43.3,-70.97,Strafford
NH,43.3,-70.97,Strafford
NH,43.3,-70.97,Strafford
NH,43.23,-70.82,Strafford
NH,43.01,-70.77,Rockingham
NH,43.01,-70.76,Rockingham
NH,43.56,-71.01,Carroll
NH,42.92,-71.18,Rockingham
NH,42.89,-70.87,Rockingham
NH,43.87,-71.19,Carroll
NH,43.25,-70.88,Strafford
NH,43.71,-71,Carroll
NH,43.83,-71.31,Carroll
NH,43.32,-71.18,Strafford
NH,43.02,-70.91,Rockingham
NH,43.85,-71.26,Carroll
NH,43.45,-71.03,Strafford
NH,43.83,-71.2,Carroll
NH,43.58,-71.2,Carroll
NH,43.59,-71.24,Carroll
NH,43.87,-71.28,Carroll
ME,43.26,-70.86,York
ME,43.17,-70.61,York
ME,43.15,-70.8,York
ME,43.09,-70.73,York
ME,43.08,-70.69,York
ME,43.3,-70.73,York
ME,43.24,-70.59,York
ME,43.23,-70.81,York
ME,43.14,-70.65,York
ME,43.18,-70.67,York
ME,43.14,-70.64,York
ME,43.53,-70.91,York
ME,43.47,-70.71,York
ME,43.73,-69.99,Cumberland
ME,43.61,-70.54,York
ME,43.46,-70.44,York
ME,43.44,-70.34,York
ME,43.46,-70.44,York
ME,44.01,-69.89,Sagadahoc
ME,44.06,-70.72,Cumberland
ME,43.93,-70.9,Oxford
ME,43.91,-69.96,Cumberland
ME,43.79,-70.07,Cumberland
ME,43.37,-70.43,York
ME,44,-70.52,Cumberland
ME,44.17,-70.87,Oxford
ME,43.73,-70.11,Cumberland
ME,43.69,-70.1,Cumberland
ME,43.8,-70.8,York
ME,43.8,-70.25,Cumberland
ME,43.97,-70.8,Oxford
ME,43.88,-70.69,Cumberland
ME,43.39,-70.85,York
ME,43.72,-70.91,York
ME,43.89,-70.64,Cumberland
ME,43.6,-70.69,York
ME,43.85,-70.1,Cumberland
ME,43.85,-70.1,Cumberland
ME,43.85,-70.1,Cumberland
ME,44.01,-70.97,Oxford
ME,43.68,-70.44,Cumberland
ME,43.88,-70.33,Cumberland
ME,44.11,-70.67,Cumberland
ME,43.87,-70.8,Oxford
ME,43.59,-70.6,York
ME,43.38,-70.54,York
ME,43.35,-70.46,York
ME,43.72,-70.92,York
ME,43.68,-70.79,York
ME,43.73,-70.71,York
ME,43.69,-70.15,Cumberland
ME,44.12,-70.89,Oxford
ME,43.3,-70.59,York
ME,43.97,-70.6,Cumberland
ME,43.64,-70.84,York
ME,44.1,-70.7,Cumberland
ME,43.63,-70.73,York
ME,43.79,-70.4,Cumberland
ME,43.51,-70.38,York
ME,43.52,-70.38,York
ME,43.77,-69.96,Cumberland
ME,43.79,-70.93,Oxford
ME,43.89,-70.18,Cumberland
ME,43.59,-70.33,Cumberland
ME,43.9,-70.47,Cumberland
ME,43.53,-70.45,York
ME,43.44,-70.78,York
ME,43.59,-70.33,Cumberland
ME,43.85,-70.63,Cumberland
ME,43.54,-70.84,York
ME,43.87,-70.51,Cumberland
ME,43.86,-70.1,Cumberland
ME,43.8,-69.98,Cumberland
ME,43.73,-70.42,Cumberland
ME,43.46,-70.8,York
ME,43.73,-70.55,Cumberland
ME,43.76,-70.64,Cumberland
ME,43.93,-69.94,Sagadahoc
ME,43.53,-70.71,York
ME,44.18,-70.71,Oxford
ME,43.32,-70.58,York
ME,43.83,-70.77,Cumberland
ME,43.69,-70.35,Cumberland
ME,43.66,-70.6,York
ME,43.41,-70.62,York
ME,43.64,-70.92,York
ME,43.79,-70.2,Cumberland
ME,43.84,-70.21,Cumberland
ME,43.69,-70.35,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.72,-70.24,Cumberland
ME,43.63,-70.28,Cumberland
ME,43.56,-70.2,Cumberland
ME,43.66,-70.18,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.75,-70.2,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.63,-70.28,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.66,-70.25,Cumberland
ME,43.66,-70.25,Cumberland
ME,44.08,-70.24,Androscoggin
ME,44.08,-70.24,Androscoggin
ME,44.08,-70.24,Androscoggin
ME,44.63,-70.75,Oxford
ME,44.4,-70.79,Oxford
ME,44.37,-70.64,Oxford
ME,44.28,-70.36,Oxford
ME,44.44,-70.31,Oxford
ME,43.92,-70.12,Androscoggin
ME,44.03,-70.27,Androscoggin
ME,44.53,-70.45,Oxford
ME,44.62,-70.25,Franklin
ME,44.6,-70.72,Oxford
ME,44.57,-70.3,Oxford
ME,44.39,-70.12,Androscoggin
ME,44.06,-70.33,Androscoggin
ME,44.25,-70.81,Oxford
ME,44.61,-70.18,Franklin
ME,44.18,-70.14,Androscoggin
ME,44.49,-70.69,Oxford
ME,44.19,-70.4,Oxford
ME,44.5,-70.21,Franklin
ME,44.08,-70.17,Androscoggin
ME,44.08,-70.17,Androscoggin
ME,44.08,-70.17,Androscoggin
ME,44.01,-70.12,Androscoggin
ME,44,-70.05,Androscoggin
ME,44.33,-70.24,Androscoggin
ME,44.47,-70.18,Androscoggin
ME,44.4,-70.7,Oxford
ME,44.11,-70.39,Androscoggin
ME,44.56,-70.54,Oxford
ME,44.08,-70.32,Androscoggin
ME,44.23,-70.01,Kennebec
ME,43.96,-70.28,Cumberland
ME,44.48,-70.78,Oxford
ME,44.53,-70.21,Franklin
ME,44.3,-70.12,Androscoggin
ME,44.27,-70.05,Kennebec
ME,44.33,-70.25,Androscoggin
ME,44.2,-70.72,Oxford
ME,44.21,-70.55,Oxford
ME,44.14,-70.5,Oxford
ME,44.26,-70.49,Oxford
ME,44.06,-70.39,Androscoggin
ME,44.66,-70.59,Oxford
ME,44.54,-70.56,Oxford
ME,44.11,-70.1,Androscoggin
ME,44.21,-70.51,Oxford
ME,44.25,-70.25,Androscoggin
ME,44.34,-70.06,Kennebec
ME,44.69,-70.42,Franklin
ME,44.4,-70.86,Oxford
ME,44.04,-70.02,Sagadahoc
ME,44.17,-70.33,Androscoggin
ME,44.32,-70.57,Oxford
ME,44.5,-70.4,Oxford
ME,44.05,-70.45,Androscoggin
ME,44.39,-70.43,Oxford
ME,44.59,-70.23,Franklin
ME,44.33,-69.72,Kennebec
ME,44.33,-69.72,Kennebec
ME,44.33,-69.72,Kennebec
ME,44.33,-69.72,Kennebec
ME,44.33,-69.72,Kennebec
ME,44.27,-69.49,Lincoln
ME,44.1,-69.72,Lincoln
ME,44.33,-69.9,Kennebec
ME,44.25,-69.78,Kennebec
ME,44.19,-69.78,Kennebec
ME,44.23,-69.75,Kennebec
ME,44.29,-69.81,Kennebec
ME,44.2,-69.45,Lincoln
ME,44.43,-70.07,Kennebec
ME,44.13,-69.96,Kennebec
ME,44.32,-69.86,Kennebec
ME,44.5,-69.98,Kennebec
ME,44.17,-69.62,Lincoln
ME,44.4,-69.47,Waldo
ME,44.38,-69.96,Kennebec
ME,44.08,-69.79,Sagadahoc
ME,44.39,-69.58,Kennebec
ME,44.17,-69.78,Kennebec
ME,44.53,-69.98,Kennebec
ME,44.31,-69.58,Kennebec
ME,44.31,-69.96,Kennebec
ME,44.83,-68.78,Penobscot
ME,44.83,-68.78,Penobscot
ME,45.18,-69.45,Piscataquis
ME,44.85,-68.32,Hancock
ME,45.06,-68.93,Penobscot
ME,44.92,-68.62,Penobscot
ME,44.77,-68.73,Penobscot
ME,45.52,-67.76,Washington
ME,45.3,-69.03,Piscataquis
ME,45.35,-69.05,Piscataquis
ME,44.6,-68.79,Hancock
ME,45.2,-68.42,Penobscot
ME,45.08,-68.59,Penobscot
ME,44.79,-69.05,Penobscot
ME,44.38,-68.8,Hancock
ME,44.38,-68.8,Hancock
ME,45.08,-69.04,Penobscot
ME,45.66,-67.86,Washington
ME,45.21,-69.18,Piscataquis
ME,44.98,-69.01,Penobscot
ME,44.82,-68.69,Penobscot
ME,44.75,-68.67,Hancock
ME,45.62,-68.57,Penobscot
ME,44.58,-68.66,Hancock
ME,44.82,-69.11,Penobscot
ME,44.97,-69.14,Penobscot
ME,44.6,-68.87,Waldo
ME,45.46,-69.59,Piscataquis
ME,45.47,-69.69,Piscataquis
ME,45.16,-69.38,Piscataquis
ME,44.74,-68.83,Penobscot
ME,45.25,-68.66,Penobscot
ME,45,-68.88,Penobscot
ME,44.91,-68.93,Penobscot
ME,45.54,-68.2,Aroostook
ME,45.16,-68.84,Penobscot
ME,45.54,-67.52,Washington
ME,45.36,-68.28,Penobscot
ME,44.86,-68.93,Penobscot
ME,45.36,-68.5,Penobscot
ME,45.51,-68.35,Penobscot
ME,45.6,-68.53,Penobscot
ME,44.94,-68.64,Penobscot
ME,45.65,-68.69,Piscataquis
ME,45.25,-68.98,Piscataquis
ME,45.28,-69.5,Piscataquis
ME,45.12,-68.61,Penobscot
ME,44.95,-68.73,Penobscot
ME,44.88,-68.68,Penobscot
ME,45.81,-67.84,Aroostook
ME,44.57,-68.73,Hancock
ME,44.88,-68.68,Penobscot
ME,44.73,-68.82,Penobscot
ME,45.18,-68.61,Penobscot
ME,44.46,-68.71,Hancock
ME,45.67,-69.74,Somerset
ME,45.16,-69.35,Piscataquis
ME,45.27,-69.11,Piscataquis
ME,45.35,-69.63,Piscataquis
ME,45.39,-68.13,Penobscot
ME,44.89,-69.14,Penobscot
ME,45.01,-68.72,Penobscot
ME,45.41,-67.73,Washington
ME,45.56,-67.43,Washington
ME,45.32,-67.69,Washington
ME,45.26,-68.58,Penobscot
ME,45.48,-68.37,Penobscot
ME,44.65,-68.85,Waldo
ME,45.64,-68.07,Aroostook
ME,43.93,-69.83,Sagadahoc
ME,44.1,-69.6,Lincoln
ME,43.87,-69.63,Lincoln
ME,43.85,-69.62,Lincoln
ME,43.95,-69.5,Lincoln
ME,43.88,-69.49,Lincoln
ME,44.03,-69.51,Lincoln
ME,43.82,-69.59,Lincoln
ME,43.98,-69.33,Knox
ME,43.8,-69.74,Sagadahoc
ME,43.89,-69.62,Lincoln
ME,44,-69.42,Lincoln
ME,44.03,-69.53,Lincoln
ME,43.85,-69.5,Lincoln
ME,44.07,-69.48,Lincoln
ME,43.95,-69.63,Lincoln
ME,43.89,-69.52,Lincoln
ME,43.82,-69.81,Sagadahoc
ME,44.01,-69.24,Knox
ME,43.91,-69.46,Lincoln
ME,43.77,-69.84,Sagadahoc
ME,43.86,-69.56,Lincoln
ME,43.8,-69.63,Lincoln
ME,43.89,-69.67,Lincoln
ME,44.09,-69.38,Lincoln
ME,43.94,-69.55,Lincoln
ME,44.27,-69.36,Knox
ME,43.85,-69.65,Lincoln
ME,43.84,-69.65,Lincoln
ME,44.01,-69.67,Lincoln
ME,43.96,-69.78,Sagadahoc
ME,44.58,-68.49,Hancock
ME,45.08,-67.46,Washington
ME,44.47,-68.03,Hancock
ME,44.38,-68.21,Hancock
ME,44.48,-67.58,Washington
ME,44.24,-68.35,Hancock
ME,44.38,-68.04,Hancock
ME,44.41,-68.58,Hancock
ME,44.26,-68.56,Hancock
ME,44.34,-68.68,Hancock
ME,45.13,-67.2,Washington
ME,44.6,-67.92,Washington
ME,44.65,-67.72,Washington
ME,44.41,-67.99,Hancock
ME,44.24,-68.26,Hancock
ME,44.69,-67.21,Washington
ME,44.22,-68.67,Hancock
ME,44.9,-67.22,Washington
ME,44.44,-68.54,Hancock
ME,44.73,-67.39,Washington
ME,44.91,-67.01,Washington
ME,44.58,-68.23,Hancock
ME,44.11,-68.36,Hancock
ME,45.17,-67.77,Washington
ME,44.52,-68.25,Hancock
ME,44.33,-68.79,Hancock
ME,44.61,-67.81,Washington
ME,44.42,-68.27,Hancock
ME,44.04,-68.62,Knox
ME,44.3,-68.27,Hancock
ME,44.66,-67.57,Washington
ME,44.53,-67.59,Washington
ME,44.28,-68.71,Hancock
ME,44.79,-67.11,Washington
ME,44.15,-68.43,Hancock
ME,44.7,-67.47,Washington
ME,44.69,-67.39,Washington
ME,45.03,-67.35,Washington
ME,44.52,-67.88,Washington
ME,44.31,-68.36,Hancock
ME,44.3,-68.36,Hancock
ME,44.53,-68.15,Hancock
ME,44.95,-67.16,Washington
ME,44.97,-67.07,Washington
ME,45.22,-67.57,Washington
ME,44.42,-68.03,Hancock
ME,45.06,-67.16,Washington
ME,44.43,-68.32,Hancock
ME,44.32,-68.7,Hancock
ME,44.3,-68.41,Hancock
ME,44.29,-68.24,Hancock
ME,44.3,-68.61,Hancock
ME,44.49,-68.18,Hancock
ME,44.27,-68.33,Hancock
ME,44.51,-67.96,Washington
ME,44.18,-68.67,Hancock
ME,44.22,-68.7,Hancock
ME,44.49,-68.5,Hancock
ME,44.14,-68.45,Hancock
ME,44.95,-67.66,Washington
ME,44.79,-67.17,Washington
ME,44.39,-68.08,Hancock
ME,45.09,-67.46,Washington
ME,46.11,-67.83,Aroostook
ME,46.63,-68.4,Aroostook
ME,45.8,-68.41,Aroostook
ME,46.5,-67.86,Aroostook
ME,46.42,-67.84,Aroostook
ME,46.86,-67.99,Aroostook
ME,46.61,-69.52,Aroostook
ME,46.76,-68.08,Aroostook
ME,47.04,-68.59,Aroostook
ME,46.64,-67.91,Aroostook
ME,47.4,-69.17,Aroostook
ME,46.76,-67.83,Aroostook
ME,47.26,-68.57,Aroostook
ME,47.23,-68.58,Aroostook
ME,47.28,-68.38,Aroostook
ME,47.3,-68.15,Aroostook
ME,46,-68.27,Aroostook
ME,46.91,-67.83,Aroostook
ME,46.91,-67.83,Aroostook
ME,47.34,-68.33,Aroostook
ME,46.68,-68.16,Aroostook
ME,46.51,-67.86,Aroostook
ME,46.3,-67.84,Aroostook
ME,46.1,-67.96,Aroostook
ME,46.94,-68.12,Aroostook
ME,46.09,-68.15,Aroostook
ME,46.41,-68.49,Aroostook
ME,45.99,-68.44,Penobscot
ME,46.84,-68.19,Aroostook
ME,46.76,-68.47,Aroostook
ME,46.68,-67.98,Aroostook
ME,47.24,-68.31,Aroostook
ME,47.31,-68.22,Aroostook
ME,47.17,-68.89,Aroostook
ME,46.66,-68.41,Aroostook
ME,45.81,-68.31,Aroostook
ME,45.89,-68.43,Penobscot
ME,47.16,-68.3,Aroostook
ME,46.12,-68.16,Aroostook
ME,47.15,-68.57,Aroostook
ME,47.04,-68.14,Aroostook
ME,47.16,-67.95,Aroostook
ME,46.79,-68.15,Aroostook
ME,46.57,-67.92,Aroostook
ME,44.12,-69.13,Knox
ME,44.2,-69.06,Knox
ME,44.11,-69.08,Knox
ME,44.26,-69.15,Knox
ME,44.3,-68.9,Waldo
ME,44.28,-69,Waldo
ME,44.3,-69.07,Waldo
ME,43.86,-68.88,Knox
ME,43.76,-69.32,Lincoln
ME,44.15,-68.86,Knox
ME,44.08,-69.05,Knox
ME,43.93,-69.25,Knox
ME,44.18,-69.07,Knox
ME,44.05,-69.12,Knox
ME,44.01,-69.17,Knox
ME,43.95,-69.23,Knox
ME,44.08,-69.18,Knox
ME,44.21,-69.27,Knox
ME,44.04,-68.83,Knox
ME,44.12,-69.24,Knox
ME,44.19,-69.15,Knox
ME,44.56,-69.55,Kennebec
ME,44.54,-69.66,Kennebec
ME,44.53,-69.44,Kennebec
ME,44.79,-69.88,Somerset
ME,44.92,-69.67,Somerset
ME,44.42,-69.02,Waldo
ME,44.44,-69.83,Kennebec
ME,44.51,-69.84,Kennebec
ME,45.05,-69.87,Somerset
ME,44.55,-69.12,Waldo
ME,44.69,-69.42,Waldo
ME,45.02,-69.47,Somerset
ME,44.76,-69.56,Somerset
ME,45.23,-69.99,Somerset
ME,44.47,-69.51,Kennebec
ME,44.63,-69.5,Kennebec
ME,44.92,-69.26,Penobscot
ME,44.79,-69.29,Somerset
ME,45.01,-69.29,Penobscot
ME,44.68,-69.16,Penobscot
ME,44.81,-69.22,Penobscot
ME,44.44,-69.6,Kennebec
ME,45.21,-70.47,Franklin
ME,44.59,-69.6,Somerset
ME,44.66,-70.14,Franklin
ME,45.03,-69.16,Penobscot
ME,44.62,-70.07,Franklin
ME,44.53,-69.29,Waldo
ME,44.97,-69.54,Piscataquis
ME,44.88,-69.45,Somerset
ME,44.67,-69.65,Somerset
ME,45.62,-70.25,Somerset
ME,44.95,-70.15,Franklin
ME,44.38,-69.3,Waldo
ME,44.79,-69.88,Somerset
ME,44.61,-69.01,Waldo
ME,44.44,-69.14,Waldo
ME,44.83,-69.26,Penobscot
ME,44.88,-70.09,Somerset
ME,44.63,-70.01,Franklin
ME,44.8,-70.12,Franklin
ME,44.71,-69.79,Somerset
ME,44.95,-69.94,Somerset
ME,45.01,-70.08,Somerset
ME,44.48,-69.56,Kennebec
ME,44.55,-69.71,Kennebec
ME,44.96,-70.77,Franklin
ME,44.84,-69.35,Somerset
ME,44.82,-70.34,Franklin
ME,44.77,-69.38,Somerset
ME,44.76,-69.21,Penobscot
ME,44.96,-70.64,Franklin
ME,44.91,-69.41,Somerset
ME,44.52,-68.84,Waldo
ME,44.36,-69.19,Waldo
ME,44.46,-68.91,Waldo
ME,44.62,-69.6,Kennebec
ME,44.77,-69.71,Somerset
ME,44.63,-69.8,Somerset
ME,44.94,-69.85,Somerset
ME,44.48,-68.85,Waldo
ME,45.14,-70.44,Franklin
ME,44.8,-70.22,Franklin
ME,44.68,-70.22,Franklin
ME,45.42,-69.97,Somerset
ME,44.57,-69.27,Waldo
ME,44.66,-69.24,Waldo
ME,44.61,-69.33,Waldo
ME,44.45,-69.67,Kennebec
ME,44.63,-70.16,Franklin
VT,43.65,-72.32,Windsor
VT,43.65,-72.32,Windsor
VT,43.41,-72.42,Windsor
VT,43.73,-72.62,Windsor
